stationName,stationID
K-QWHE VII - Moon 8 - Dominations Assembly Plant,60013060
K3JR-J VIII - Guristas Assembly Plant,60012565
K5-JRD VIII - Moon 2 - Intaki Syndicate Bureau,60013471
Kaaputenen III - Moon 1 - CBD Sell Division Warehouse,60002707
Kaaputenen III - Moon 10 - Joint Harvesting Mining Outpost,60007453
Kaaputenen III - Moon 7 - Caldari Provisions Plantation,60000931
Kaaputenen V - Moon 1 - Joint Harvesting Plantation,60007444
Kaaputenen V - Moon 16 - Caldari Provisions Plantation,60000937
Kaaputenen VII - Moon 4 - Joint Harvesting Plantation,60007441
Kador Prime I - Kador Family Bureau,60008620
Kador Prime II - TransStellar Shipping Storage,60009145
Kador Prime IX - Moon 2 - Kaalakiota Corporation Factory,60001168
Kador Prime IX - TransStellar Shipping Storage,60009157
Kador Prime VI - Moon 1 - Kador Family Bureau,60008614
Kador Prime VII - Moon 1 - TransStellar Shipping Storage,60009142
Kador Prime VIII - Moon 1 - TransStellar Shipping Storage,60009151
Kador Prime VIII - Moon 3 - Inherent Implants Biotech Production,60006946
Kahah I - Khanid Transport Storage,60013837
Kaimon I - Moon 1 - Corporate Police Force Assembly Plant,60004333
Kaimon II - Moon 10 - Corporate Police Force Assembly Plant,60004327
Kaimon II - Moon 6 - Caldari Steel Factory,60001753
Kaimon II - Moon 6 - Echelon Entertainment Development Studio,60002026
Kaimon III - Moon 1 - Corporate Police Force Assembly Plant,60004324
Kaimon III - Moon 10 - Corporate Police Force Assembly Plant,60004330
Kaimon III - Moon 14 - Caldari Funds Unlimited Depository,60003160
Kaimon III - Moon 15 - Caldari Funds Unlimited Depository,60003163
Kaimon III - Moon 18 - Caldari Steel Factory,60001759
Kaimon III - Moon 25 - Mercantile Club Bureau,60003403
Kakakela V - Moon 2 - Sukuuvestaa Corporation Production Plant,60002797
Kakakela VI - Moon 15 - Caldari Navy Assembly Plant,60003895
Kakakela VI - Moon 18 - Caldari Navy Assembly Plant,60003892
Kakakela VI - Moon 5 - Lai Dai Corporation Factory,60002248
Kakakela VII - Caldari Navy Assembly Plant,60003889
Kakakela VII - Moon 13 - Corporate Police Force Assembly Plant,60004405
Kakakela VII - Moon 16 - Caldari Navy Assembly Plant,60003880
Kakakela VII - Moon 9 - Corporate Police Force Assembly Plant,60004402
Kakki V - Moon 9 - Caldari Business Tribunal Bureau Offices,60003520
Kamda XII - Civic Court Tribunal,60008857
Kamela V - 24th Imperial Crusade Logistic Support,60015060
Kamih IV - Amarr Constructions Warehouse,60006115
Kamih V - Amarr Constructions Production Plant,60006118
Kamih V - Amarr Navy Logistic Support,60008386
Kamih VI - Moon 2 - Inherent Implants Biotech Production,60006973
Kamih VII - Moon 4 - Emperor Family Bureau,60008566
Kamio VI - Moon 7 - Sukuuvestaa Corporation Production Plant,60002773
Kamokor V - Moon 15 - Sukuuvestaa Corporation Factory,60002800
Kamokor V - Moon 19 - Lai Dai Corporation Factory,60002251
Kamokor V - Moon 4 - Lai Dai Corporation Factory,60002254
Kamokor VII - Moon 1 - Mercantile Club Bureau,60003433
Kappas VIII - Moon 1 - Science and Trade Institute School,60015006
Karan VIII - Royal Amarr Institute School,60007708
Karjataimon V - Moon 19 - State and Region Bank Depository,60003232
Karjataimon VIII - Moon 1 - Quafe Company Factory,60009895
Kasi V - Moon 5 - Theology Council Tribunal,60009016
Kasi V - Moon 9 - Theology Council Tribunal,60009013
Kasrasi IX - Moon 5 - Trust Partners Trading Post,60014458
Kasrasi IX - Moon 7 - DED Assembly Plant,60013024
Katugumur V - Moon 12 - Trust Partners Warehouse,60014440
Kaunokka II - Freedom Extension Warehouse,60006016
Kaunokka II - Moon 1 - Caldari Navy Testing Facilities,60003850
Kaunokka II - Moon 1 - Hyasyoda Corporation Mineral Reserve,60000559
Kaunokka III - Moon 1 - Deep Core Mining Inc. Mining Outpost,60000634
Kaunokka IV - Hyasyoda Corporation Mining Outpost,60000556
Kaunokka V - Freedom Extension Storage,60006004
Kaunokka VI - Moon 1 - Deep Core Mining Inc. Mineral Reserve,60000628
Kaunokka VI - Moon 2 - Caldari Navy Assembly Plant,60003847
Kaunokka VI - Moon 2 - Freedom Extension Storage,60006013
Kausaaja IX - Moon 9 - Caldari Steel Factory,60001756
Keba II - CBD Corporation Storage,60000166
Keba IX - Moon 1 - CBD Corporation Storage,60000181
Keba IX - Moon 3 - Zoar and Sons Factory,60006721
Keba VII - Moon 15 - Pend Insurance Depository,60011392
Kehjari II - Kaalakiota Corporation Factory,60015107
Kehour V - Moon 1 - Freedom Extension Retail Center,60005872
Kehour VIII - Moon 1 - Emperor Family Bureau,60008497
Kehrara IV - Nefantar Miner Association Refinery,60013864
Kehrara VI - Moon 9 - Ammatar Consulate Bureau,60012538
Keikaken I - Sukuuvestaa Corporation Production Plant,60002845
Keikaken V - Moon 1 - Lai Dai Corporation Warehouse,60002272
Kemerk V - Moon 10 - CONCORD Bureau,60012262
Kenahehab IX - Moon 4 - Amarr Navy Assembly Plant,60008383
Kenahehab VI - Moon 11 - Amarr Navy Assembly Plant,60008389
Kenahehab VII - Moon 4 - Amarr Navy Assembly Plant,60008380
Kenninck IX - Moon 6 - Federal Administration Archives,60011647
Kenninck VIII - Federal Administration Archives,60011638
Keproh VI - Moon 5 - Nugoeihuvi Corporation Publisher,60001957
Keproh VIII - Moon 3 - CONCORD Assembly Plant,60012484
Keproh VIII - Moon 4 - Nugoeihuvi Corporation Development Studio,60001963
Kerepa I - Royal Amarr Institute School,60015009
Keri VI - Moon 1 - Amarr Trade Registry Archives,60008281
Keri VII - Moon 1 - Imperial Shipment Storage,60007102
Keri VIII - Moon 3 - Imperial Shipment Storage,60007108
Keri X - Imperial Shipment Storage,60007096
Keshirou IX - Moon 4 - Genolution Biotech Production,60013129
Keshirou VIII - Moon 2 - Genolution Biotech Production,60013132
KF1-DU VII - Moon 15 - Shapeset Shipyard,60014005
KF1-DU VII - Moon 3 - Jove Navy Assembly Plant,60013624
KFIE-Z III - Moon 7 - Blood Raiders Assembly Plant,60014942
KFIE-Z VIII - Moon 18 - Blood Raiders Logistic Support,60014943
KFR-ZE V - Nugoeihuvi Corporation Publisher,60001888
KFR-ZE VII - Moon 6 - Intaki Space Police Assembly Plant,60013456
Khabara VI - Moon 7 - Zoar and Sons Factory,60006676
Khabara VII - Moon 12 - Kor-Azor Family Bureau,60008719
Khabara VII - Moon 15 - CBD Corporation Storage,60000202
Khafis IX - Moon 7 - Kaalakiota Corporation Warehouse,60001171
Khafis VII - Moon 3 - Kador Family Bureau,60008617
Khafis VII - Moon 8 - TransStellar Shipping Storage,60009154
Khafis X - Moon 2 - Kaalakiota Corporation Factory,60001159
Khanid Prime IX - Khanid Transport Storage,60013828
Khanid Prime V - Moon 1 - Khanid Innovation Factory,60013825
Khanid Prime VII - Moon 2 - Khanid Works Shipyard,60013858
Khankenirdia V - Moon 17 - Ammatar Consulate Academy,60012529
Kheram III - Moon 1 - Carthum Conglomerate Production Plant,60006307
Kheram III - Moon 6 - Ishukone Corporation Factory,60002119
Kheram IV - Moon 15 - Carthum Conglomerate Factory,60006292
Kheram V - Moon 15 - Carthum Conglomerate Factory,60006298
Kheram V - Moon 6 - Carthum Conglomerate Factory,60006295
Kheram V - Moon 6 - Ishukone Corporation Factory,60002113
Kheram VI - Moon 10 - Carthum Conglomerate Factory,60006301
Khopa IX - Moon 14 - Civic Court Tribunal,60008866
Khopa VII - Moon 3 - Imperial Armaments Factory,60006403
Khopa X - Moon 4 - Quafe Company Warehouse,60010096
Kiainti IX - Moon 8 - Prompt Delivery Storage,60000307
Kiainti VI - Moon 1 - Chemal Tech Factory,60010822
Kiainti VI - Moon 1 - Hyasyoda Corporation Refinery,60000577
Kiainti VII - Genolution Biotech Production,60013147
Kibursha I - Ministry of Assessment Information Center,60008023
Kiereend VII - Moon 3 - DED Assembly Plant,60013027
Kihtaled VIII - CONCORD Bureau,60012406
Kihtaled VIII - Moon 17 - CONCORD Bureau,60012409
Kihtaled VIII - Moon 7 - Royal Khanid Navy Assembly Plant,60013933
Kihtaled VIII - Royal Khanid Navy Assembly Plant,60013936
Kinakka III - Lai Dai Corporation Factory,60015111
Kino IV - Moon 12 - Poksu Mineral Group Mining Outpost,60000712
Kino V - Moon 3 - Poksu Mineral Group Mining Outpost,60000706
Kino VII - Moon 10 - Caldari Provisions Plantation,60000961
Kino VII - Moon 13 - Ytiri Storage,60000355
Kino VII - Moon 17 - Caldari Provisions Plantation,60000952
Kino VII - Moon 7 - Home Guard Testing Facilities,60004024
Kirras II - Perkone Factory,60001558
Kirras IX - House of Records Information Center,60003745
Kirras VII - Moon 10 - Perkone Factory,60001549
Kiskoken I - Hyasyoda Corporation Mining Outpost,60000595
Kiskoken VII - Moon 14 - State and Region Bank Vault,60003187
Kiskoken VII - Moon 2 - Hyasyoda Corporation Mining Outpost,60000604
Kiskoken VII - Moon 4 - Caldari Constructions Foundry,60002983
Kisogo VII - State War Academy,60014659
Kizama V - Moon 3 - The Scope Development Studio,60010708
Kizama VI - Moon 4 - Republic Security Services Logistic Support,60005182
Klaevik VII - Moon 13 - Republic Parliament Bureau,60004711
Klingt III - CONCORD Bureau,60012418
Klingt III - Republic Fleet Assembly Plant,60004879
Klingt IV - Moon 1 - CBD Corporation Storage,60000082
Klingt IX - CONCORD Assembly Plant,60012433
Klingt IX - Moon 11 - CreoDron Factory,60010183
Klingt IX - Moon 3 - CBD Corporation Storage,60000091
Klingt IX - Moon 4 - Republic Fleet Logistic Support,60004885
Klingt V - CBD Corporation Storage,60000088
Klingt VII - Moon 2 - CBD Corporation Storage,60000076
Klingt VIII - CONCORD Logistic Support,60012430
Klingt X - Moon 1 - Vherokior Tribe Bureau,60004567
Klir V - Moon 11 - Quafe Company Factory,60009967
Klir V - Moon 7 - Quafe Company Warehouse,60009970
Klir VI - Moon 4 - Nugoeihuvi Corporation Development Studio,60001837
Klogori I - Freedom Extension Retail Center,60005911
Klogori II - Freedom Extension Warehouse,60005908
Klogori II - Moon 1 - Republic Fleet Assembly Plant,60004765
Klogori III - Minmatar Mining Corporation Mineral Reserve,60005269
Klogori III - Poteque Pharmaceuticals Biotech Production,60010474
Klogori III - Republic Fleet Logistic Support,60004762
Klogori V - Moon 2 - Freedom Extension Storage,60005896
Klogori V - Moon 2 - Republic Fleet Assembly Plant,60004768
Klogori VI - Moon 1 - Republic Fleet Assembly Plant,60004774
KLYN-8 II - Moon 14 - Intaki Bank Depository,60013375
KLYN-8 IV - Moon 14 - Intaki Syndicate Academy,60013516
KLYN-8 IV - Moon 21 - Intaki Syndicate Bureau,60013513
KN7M-N IV - Moon 4 - Genolution Biotech Research Center,60013090
KN7M-N IV - Moon 7 - Impro Research Center,60013267
KN7M-N V - Moon 17 - X-Sense Reprocessing Facility,60014467
KN7M-N VI - Moon 3 - Genolution Biotech Research Center,60013087
Knophtikoo IV - Moon 19 - Core Complexion Inc. Storage,60005482
Kobam VIII - Moon 2 - Wiyrkomi Corporation Factory,60001333
Komaa III - Moon 1 - Wiyrkomi Corporation Factory,60001288
Komaa IV - Freedom Extension Storage,60005968
Komaa V - Moon 3 - Amarr Trade Registry Bureau Offices,60008347
Komaa V - Royal Amarr Institute School,60007711
Komaa VI - Moon 17 - Hedion University,60014614
Komaa VI - Moon 19 - Amarr Trade Registry Bureau Offices,60008344
Komaa VII - Moon 1 - Wiyrkomi Corporation Factory,60001282
Komaa VII - Moon 10 - Ministry of Internal Order Assembly Plant,60008191
Komaa VII - Moon 5 - Freedom Extension Storage,60005974
Komaa VII - Moon 6 - Wiyrkomi Corporation Factory,60001291
Komaa VII - Moon 7 - Ministry of Internal Order Assembly Plant,60008188
Komo IX - Science and Trade Institute School,60015007
Konola V - Moon 12 - Lai Dai Corporation Warehouse,60002293
Konora IX - Moon 1 - Freedom Extension Storage,60005806
Konora VI - Kaalakiota Corporation Factory,60001039
Koona IV - Amarr Certified News Development Studio,60007231
Koona VI - Moon 14 - Noble Appliances Factory,60006754
Kor-Azor Prime II - Kor-Azor Family Bureau,60008692
Kor-Azor Prime II - Moon 1 - Joint Harvesting Plantation,60007246
Kor-Azor Prime IV (Eclipticum) - Moon Griklaeum - Ishukone Corporation Factory,60002212
Kor-Azor Prime IV (Eclipticum) - Moon Griklaeum - Kor-Azor Family Bureau,60008686
Kor-Azor Prime V - Moon 1 - Ishukone Corporation Factory,60002209
Kor-Azor Prime V - Moon 2 - Amarr Civil Service Bureau Offices,60007819
Korama II - Moon 5 - Republic Security Services Logistic Support,60005146
Korama II - Moon 7 - Perkone Warehouse,60001576
Korama II - Moon 8 - Nurtura Food Packaging,60007549
Korama III - Moon 10 - Ishukone Corporation Factory,60002068
Korama III - Moon 6 - Ishukone Watch Logistic Support,60003970
Korama III - Moon 8 - Ishukone Corporation Factory,60002074
Korama IV - Moon 17 - Perkone Warehouse,60001582
Korama V - Moon 13 - House of Records Information Center,60003733
Korama V - Moon 20 - Ishukone Corporation Factory,60002071
Korama VI - Moon 10 - Minedrill Mining Outpost,60000766
Korama VI - Moon 20 - Ishukone Watch Assembly Plant,60003967
Korama VI - Republic Security Services Assembly Plant,60005140
Korridi I - Imperial Shipment Storage,60007099
Korridi III - Aliastra Retail Center,60011230
Korridi IV - Hedion University,60014626
Korsiki II - Moon 7 - School of Applied Knowledge,60004444
Korsiki III - Moon 11 - State and Region Bank Depository,60003190
Korsiki III - Moon 15 - Zainou Biotech Production,60001783
Korsiki III - Moon 18 - Expert Housing Production Plant,60003070
Korsiki III - Moon 5 - Lai Dai Corporation Factory,60002353
Korsiki IV - Moon 16 - Caldari Provisions Food Packaging,60000874
Kothe III - Ducia Foundry Mining Outpost,60006820
Kothe III - Moon 1 - Ministry of Assessment Archives,60008017
Kothe VI - Moon 15 - Theology Council Accounting,60008962
Kothe X - Moon 6 - CBD Corporation Storage,60000250
Kourmonen II - Moon 2 - X-Sense Chemical Refinery,60014566
Kourmonen IV - Moon 18 - Ishukone Corporation Factory,60002206
Kourmonen V - Ishukone Corporation Factory,60002200
Kourmonen V - Moon 13 - X-Sense Chemical Refinery,60014569
Kourmonen V - Moon 4 - X-Sense Chemical Refinery,60014563
KP-FQ1 III - Moon 12 - True Power Mineral Reserve,60014314
KP-FQ1 III - Moon 9 - True Creations Storage Bay,60014257
KP-FQ1 III - True Creations Assembly Plant,60014263
Krilmokenur VII - Moon 8 - Republic Military School,60015038
Krirald IX - Moon 1 - Nugoeihuvi Corporation Development Studio,60002002
Krirald VII - Moon 11 - Republic Parliament Bureau,60004687
Krirald VII - Moon 14 - Republic Fleet Assembly Plant,60004837
Kronsur III - Moon 1 - Republic Justice Department Tribunal,60004984
Kronsur VI - Moon 2 - Republic Justice Department Tribunal,60004990
KTHT-O VI - Moon 12 - Quafe Company Warehouse,60010042
Kubinen IX - Spacelane Patrol Assembly Plant,60004180
Kubinen VI - Moon 2 - Lai Dai Corporation Factory,60002338
Kubinen VI - Moon 6 - Caldari Steel Factory,60001702
Kubinen VIII - Moon 2 - Rapid Assembly Factory,60001474
Kuhri III - Moon 13 - Royal Khanid Navy Testing Facilities,60013963
Kulelen V - Moon 12 - Perkone Factory,60001612
Kulelen V - Moon 16 - Lai Dai Corporation Factory,60002329
Kulelen V - Moon 18 - Genolution Biotech Production,60013258
Kulelen V - Moon 4 - School of Applied Knowledge,60004441
Kulelen V - Moon 8 - Zainou Biotech Production,60001822
Kulelen VI - Perkone Factory,60001615
Kulu I - Nugoeihuvi Corporation Development Studio,60001918
Kulu IX - Moon 2 - Nugoeihuvi Corporation Development Studio,60001912
Kulu VIII - Moon 3 - Expert Distribution Warehouse,60002584
Kulu X - Moon 16 - Royal Amarr Institute School,60007723
Kulu X - Moon 3 - Caldari Business Tribunal Bureau Offices,60003484
Kulu X - Moon 9 - Nugoeihuvi Corporation Development Studio,60001909
Kuomi VI - Moon 2 - Ducia Foundry Refinery,60006829
Kuomi VIII - Moon 22 - Ishukone Corporation Factory,60002197
Kurmaru I - Freedom Extension Storage,60005977
Kurmaru I - Ministry of Internal Order Testing Facilities,60008194
Kurniainen IX - 24th Imperial Crusade Logistic Support,60015061
Kusomonmon II - Moon 12 - Sukuuvestaa Corporation Production Plant,60002833
Kusomonmon II - Moon 8 - Caldari Constructions Production Plant,60003022
Kusomonmon IV - Moon 13 - Caldari Constructions Foundry,60003025
Kusomonmon IV - Moon 2 - Minedrill Mining Outpost,60000793
Kusomonmon IV - Moon 4 - Hyasyoda Corporation Mining Outpost,60000436
Kusomonmon IV - Moon 6 - Minedrill Mining Outpost,60000796
Kusomonmon V - Moon 14 - Deep Core Mining Inc. Mining Outpost,60000619
Kusomonmon V - Moon 20 - Deep Core Mining Inc. Mining Outpost,60000625
Kusomonmon V - Moon 9 - Caldari Navy Testing Facilities,60003802
Kusomonmon VI - Moon 1 - Core Complexion Inc. Storage,60005572
Kusomonmon VI - Moon 20 - Poksu Mineral Group Mining Outpost,60000670
Kusomonmon VI - Moon 21 - CBD Sell Division Warehouse,60002731
Kusomonmon VI - Moon 23 - Corporate Police Force Testing Facilities,60004306
Kusomonmon VI - Moon 23 - Sukuuvestaa Corporation Foundry,60002824
Kusomonmon VI - Moon 24 - Hyasyoda Corporation Mining Outpost,60000445
Kusomonmon VI - Moon 4 - Hyasyoda Corporation Mining Outpost,60000433
Kusomonmon VI - Moon 6 - Caldari Provisions Plantation,60000859
L-A9FS V - Moon 2 - True Power Logistic Support,60014347
L-C3O7 VII - Moon 5 - Serpentis Corporation Cloning,60014920
L-TPN0 I - Jovian Directorate Academy,60013792
L-TPN0 II - Moon 2 - Jove Navy Testing Facilities,60013579
L-TPN0 IV - Moon 13 - Jovian Directorate Academy,60013798
L-TPN0 IV - Moon 6 - Jovian Directorate Treasury,60013804
Laah VIII - Moon 1 - Science and Trade Institute School,60015008
Laddiaha V - Moon 9 - Amarr Civil Service Bureau Offices,60007849
Laddiaha VI - Moon 7 - Ducia Foundry Mining Outpost,60006772
Ladistier VI - Moon 4 - President Bureau,60011596
Laic IX - Moon 2 - Federal Administration Archives,60011659
Lamaa IX - Moon 23 - Ducia Foundry Mineral Reserve,60006832
Lamadent I - Federation Customs Logistic Support,60012115
Lanngisi III - Moon 2 - Sisters of EVE Bureau,60012625
Lantorn VI - Moon 10 - Nurtura Food Packaging,60007681
Lantorn VI - Moon 4 - Expert Distribution Warehouse,60002605
Lari VI - Moon 4 - Genolution Biohazard Containment Facility,60013174
Larkugei IX - Republic Military School,60015039
Larryn II - FedMart Warehouse,60011065
Larryn IX - Moon 4 - FedMart Warehouse,60011059
Larryn V - Moon 1 - Ducia Foundry Mineral Reserve,60006904
Lasleinur II - Moon 3 - Republic Fleet Assembly Plant,60004867
Lasleinur II - Moon 5 - Republic Justice Department Accounting,60005005
Lasleinur IV - Moon 11 - Kaalakiota Corporation Factory,60001144
Lasleinur IV - Moon 16 - Thukker Mix Factory,60014143
Lasleinur V - Moon 11 - Republic Fleet Assembly Plant,60004861
Lasleinur VI - Moon 15 - Kaalakiota Corporation Factory,60001153
Lasleinur VI - Moon 17 - DED Assembly Plant,60012973
Latari X - Moon 4 - Poteque Pharmaceuticals Biotech Research Center,60010420
Laurvier IX - Moon 2 - Modern Finances Depository,60003280
Lazer VIII - Moon 2 - Garoun Investment Bank Depository,60011515
Lela VI - Moon 3 - Amarr Trade Registry Archives,60008275
Lela VII - Moon 22 - Imperial Shipment Storage,60007105
Leran VI - Civic Court Accounting,60008824
Leremblompes IV - Moon 11 - Center for Advanced Studies School,60014725
Leremblompes VIII - Moon 2 - Federal Freight Storage,60009304
Lermireve VIII - Moon 15 - CONCORD Treasury,60012496
Leurtmar III - Thukker Mix Factory,60014101
Leva II - Emperor Family Bureau,60008611
Leva IX - Moon 5 - Imperial Shipment Storage,60007003
Leva IX - Moon 5 - Joint Harvesting Plantation,60007252
Leva VI - Inherent Implants Biotech Production,60006967
Leva XI - Moon 8 - Emperor Family Bureau,60008602
LGK-VP V - Moon 3 - True Power Assembly Plant,60014329
LH-J8H V - Moon 13 - Shapeset Shipyard,60014041
LH-J8H VI - Shapeset Shipyard,60014038
LH-J8H X - Moon 1 - Jove Navy Assembly Plant,60013630
Libold IX - Moon 19 - Caldari Business Tribunal Law School,60003490
Libold IX - Moon 20 - Minmatar Mining Corporation Mining Outpost,60005380
Libold VII - Moon 5 - Minmatar Mining Corporation Mining Outpost,60005392
Liekuri VI - Moon 4 - Sukuuvestaa Corporation Production Plant,60002812
Liekuri VI - Spacelane Patrol Assembly Plant,60004216
Liekuri VII - Moon 1 - Caldari Funds Unlimited Depository,60003139
Liekuri VII - Moon 22 - Expert Distribution Warehouse,60002428
Liparer I - Joint Harvesting Mining Outpost,60007363
Liparer V - Moon 3 - Joint Harvesting Plantation,60007351
Liparer VIII - Moon 4 - Joint Harvesting Plantation,60007360
Lirsautton I - CreoDron Factory,60010216
Lirsautton IV - Moon 1 - Garoun Investment Bank Depository,60011506
Lirsautton IX - Moon 15 - Federal Administration Information Center,60011686
Lirsautton IX - Moon 3 - Federal Administration Bureau Offices,60011695
Lirsautton VII - Quafe Company Factory,60009850
Lirsautton X - Moon 1 - Egonics Inc. Development Studio,60010618
Lisbaetanne I - CBD Corporation Storage,60000121
Lisbaetanne I - Moon 1 - Poteque Pharmaceuticals Biotech Production,60010444
Lisbaetanne IV - Moon 15 - Sisters of EVE Bureau,60012604
Lisbaetanne V - Moon 8 - Center for Advanced Studies School,60014728
Lisudeh IV - Moon 13 - Amarr Trade Registry Information Center,60008296
Lisudeh IV - Moon 4 - Theology Council Tribunal,60008992
Lisudeh IV - Moon 9 - Ministry of Internal Order Logistic Support,60008218
Lisudeh V - Moon 10 - Kaalakiota Corporation Factory,60001183
Lisudeh V - Moon 14 - Amarr Trade Registry Bureau Offices,60008299
Lisudeh V - Moon 16 - Kaalakiota Corporation Warehouse,60001177
Lisudeh VI - Moon 18 - Imperial Shipment Storage,60007045
Lisudeh VI - Moon 2 - Kaalakiota Corporation Factory,60001174
Litiura I - Caldari Constructions Production Plant,60002923
Litiura IX - Joint Harvesting Plantation,60007369
Litiura VII - Moon 4 - Poksu Mineral Group Mineral Reserve,60000733
Litiura VIII - Caldari Constructions Production Plant,60002920
Litiura VIII - Moon 12 - Caldari Navy Logistic Support,60003877
Litiura VIII - Moon 7 - Caldari Funds Unlimited Vault,60003124
Litiura VIII - Moon 8 - Ducia Foundry Mining Outpost,60006844
Litom III - Salvation Angels Trading Post,60012778
Litom XI - Moon 2 - Guardian Angels Assembly Plant,60012904
LJ-YSW IV - Moon 2 - Serpentis Corporation Reprocessing Facility,60012841
LJ-YSW VI - Moon 14 - Salvation Angels Trading Post,60012772
LJ-YSW VII - Moon 11 - Dominations Logistic Support,60013066
Loes III - Roden Shipyards Factory,60010366
Loes V - Moon 19 - Roden Shipyards Warehouse,60010363
Loguttur I - Republic Military School,60015040
Lor VII - Moon 7 - Imperial Shipment Storage,60007060
Lossa II - Ministry of Assessment Information Center,60008026
Lour V - Moon 13 - Freedom Extension Storage,60005950
Lour VI - Moon 7 - Quafe Company Factory,60009913
Lour VIII - Moon 1 - Sisters of EVE Bureau,60012685
Lower Debyl V - Chemal Tech Factory,60010744
Lower Debyl VII - Moon 13 - Expert Distribution Retail Center,60002509
Lower Debyl VIII - Moon 15 - Chemal Tech Factory,60010747
LS-JEP IX - Moon 1 - Serpentis Corporation Refining,60014884
LSC4-P I - Quafe Company Warehouse,60009940
Lulm III - Quafe Company Factory,60010075
Lulm IV - Tribal Liberation Force Logistic Support,60015094
Lulm V - Moon 10 - Poteque Pharmaceuticals Biotech Production,60010408
Lumegen I - CBD Corporation Storage,60000103
Lumegen III - CONCORD Academy,60012283
Lumegen IV - Moon 2 - CONCORD Academy,60012274
Lumegen V - Moon 1 - Pend Insurance Vault,60011419
Lumegen V - Moon 1 - Republic Parliament Treasury,60004696
Lumegen V - Moon 2 - CBD Corporation Storage,60000097
Lumegen V - Republic Parliament Academy,60004699
Luminaire III (Astrin) - Moon 1 - Duvolle Laboratories Factory,60010906
Luminaire VII (Caldari Prime) - Federal Administration Information Center,60011617
Luminaire VII (Caldari Prime) - Moon 1 - Federation Customs Testing Facilities,60012004
Luminaire VII (Caldari Prime) - Moon 4 - Federal Administration Bureau Offices,60011623
Luminaire VII (Caldari Prime) - Moon 5 - Federation Customs Assembly Plant,60012007
Luminaire VII (Caldari Prime) - Moon 6 - Federation Navy Assembly Plant,60011749
Luromooh V - Moon 1 - Imperial Shipment Storage,60007168
Luse VI - Moon 1 - Federation Customs Assembly Plant,60012103
Luse VII - Moon 4 - Garoun Investment Bank Depository,60011521
Lustrevik III - Moon 2 - Quafe Company Warehouse,60010054
Lustrevik V - Republic Justice Department Law School,60005014
Lustrevik VII - Moon 14 - Quafe Company Warehouse,60010060
Lustrevik VII - Moon 7 - Republic Fleet Logistic Support,60004759
Lustrevik VII - Moon 7 - Six Kin Development Warehouse,60005737
Lustrevik VII - Moon 9 - Brutor Tribe Academy,60004609
Lustrevik VIII - Moon 7 - Six Kin Development Warehouse,60005734
Lustrevik VIII - Moon 9 - Brutor Tribe Bureau,60004612
Lustrevik VIII - Moon 9 - Republic Security Services Assembly Plant,60005056
M-FDTD I - Material Institute School,60014851
M-MD3B IV - Trust Partners Warehouse,60014374
M-MD3B X - Moon 3 - Thukker Mix Factory,60014059
M-N7WD VIII - Moon 12 - Dominations Assembly Plant,60013063
M-N7WD VIII - Moon 18 - Salvation Angels Trading Post,60012766
M2-CF1 X - Moon 3 - Intaki Syndicate Bureau,60013546
M53-1V VI - Moon 4 - Serpentis Corporation Refining,60014887
M9-OS2 I - Moon 1 - Prosper Depository,60013918
Maalna VI - Moon 16 - Amarr Constructions Warehouse,60006184
Mabnen IV - Moon 1 - Emperor Family Bureau,60008500
Mabnen V - Moon 16 - Impetus Development Studio,60010558
Mabnen V - Moon 5 - Expert Distribution Warehouse,60002554
Mabnen VII - Moon 5 - Impetus Development Studio,60010561
Mabnen VII - Moon 6 - Freedom Extension Storage,60005860
Mabnen VIII - Moon 2 - The Scope Development Studio,60010714
Madimal VI - Moon 18 - Joint Harvesting Food Packaging,60007390
Madirmilire VI - Moon 11 - Carthum Conglomerate Warehouse,60006358
Madirmilire VI - Moon 12 - Republic Security Services Assembly Plant,60005074
Madirmilire VII - Moon 3 - Carthum Conglomerate Warehouse,60006361
Madomi V - Moon 6 - Ministry of War Information Center,60007921
Mai IV - Moon 7 - Freedom Extension Warehouse,60005998
Mai V - Moon 13 - Freedom Extension Storage,60005992
Maiah IV - Moon 1 - Ducia Foundry Refinery,60006784
Maiah VIII - Moon 3 - Ducia Foundry Refinery,60006787
Maila III - Moon 1 - Caldari Funds Unlimited Depository,60003142
Maila IV - Caldari Provisions Warehouse,60000925
Maila IV - Moon 1 - Ducia Foundry Mineral Reserve,60006853
Maila IV - Zainou Biotech Production,60001801
Maila V - Moon 2 - Peace and Order Unit Assembly Plant,60004081
Maila VI - Moon 1 - Zainou Biotech Production,60001804
Maila VI - Moon 2 - Caldari Provisions Plantation,60000916
Maila VII - Expert Housing Warehouse,60003046
Maire IV - Moon 4 - Duvolle Laboratories Factory,60010915
Maire V - Moon 2 - Impetus Development Studio,60010516
Maire V - Moon 2 - Quafe Company Factory,60009904
Maire VI - Moon 23 - Federal Intelligence Office Assembly Plant,60011956
Maire VI - Moon 9 - Freedom Extension Retail Center,60005965
Malkalen I - Nurtura Plantation,60007555
Malkalen II - Mercantile Club Bureau,60003424
Malkalen III - Ishukone Watch Assembly Plant,60003964
Malkalen IV - Moon 1 - Caldari Funds Unlimited Depository,60003154
Malkalen V - Moon 1 - Ishukone Corporation Factory,60002065
Malma I - TransStellar Shipping Storage,60009199
Malma VI - TransStellar Shipping Storage,60009205
Malma VII - Amarr Certified News Development Studio,60007192
