systemName,systemID
J001057,31002518
J001302,31002543
J001348,31002528
J001398,31002535
J001670,31002530
J001694,31002557
J001769,31002548
J001820,31002564
J001890,31002524
J002216,31002514
J002423,31002542
J002625,31002538
J002757,31002511
J002838,31002529
J002964,31002525
J003382,31002562
J003546,31002563
J003789,31002532
J003793,31002569
J003941,31002558
J004128,31002570
J004150,31002549
J004283,31002537
J004317,31002513
J004470,31002539
J004686,31002526
J004791,31002512
J004921,31002574
J004998,31002561
J005070,31002571
J005223,31002567
J005259,31002546
J005280,31002555
J005299,31002552
J005482,31002515
J005663,31002568
J005724,31002573
J005834,31002506
J005872,31002550
J005900,31002516
J005923,31002534
J005926,31002508
J005969,31002547
J010000,31002523
J010247,31002541
J010366,31002576
J010556,31002544
J010569,31002509
J010811,31002556
J010951,31002579
J011195,31002554
J011321,31002519
J011339,31002536
J011355,31002553
J011376,31002551
J011563,31002527
J011778,31002545
J011790,31002559
J011824,31002540
J012157,31002510
J012402,31002507
J012475,31002577
J012578,31002565
J012635,31002522
J012686,31002575
J012735,31002521
J012773,31002566
J012794,31002533
J013070,31002517
J013123,31002520
J013146,31002560
J014348,31002531
J015092,31002505
J015227,31002578
J055520,31000001
J1-6CJ,30001456
J1-KJP,30003634
J100001,31001753
J100009,31001040
J100015,31001338
J100033,31000542
J100040,31000085
J100046,31001383
J100102,31000805
J100107,31001684
J100109,31002253
J100118,31000995
J100120,31001907
J100129,31001086
J100142,31001638
J100150,31001428
J100156,31001169
J100211,31000211
J100237,31002076
J100246,31000479
J100250,31000068
J100252,31002132
J100328,31001979
J100338,31001334
J100346,31001814
J100357,31001823
J100409,31002432
J100415,31002052
J100422,31000230
J100425,31002039
J100447,31000474
J100501,31002428
J100509,31000678
J100549,31002016
J100551,31002233
J100616,31002190
J100620,31000996
J100640,31000460
J100642,31000852
J100651,31000859
J100702,31001892
J100724,31001896
J100728,31001044
J100744,31000008
J100759,31002146
J100806,31001436
J100808,31000677
J100820,31002479
J100830,31001692
J100846,31001794
J100854,31002246
J100858,31002024
J100919,31002135
J100932,31000904
J100937,31001683
J100956,31001414
J101000,31001977
J101012,31000894
J101020,31000173
J101028,31002023
J101042,31001655
J101048,31001209
J101126,31001496
J101129,31001639
J101142,31001817
J101145,31001669
J101149,31000533
J101243,31001249
J101248,31002476
J101307,31000448
J101315,31001760
J101323,31001279
J101331,31001615
J101336,31000076
J101343,31002167
J101346,31000640
J101354,31001168
J101408,31000104
J101415,31000663
J101435,31002308
J101441,31000847
J101453,31000039
J101500,31001118
J101507,31001416
J101524,31000358
J101535,31001676
J101551,31001432
J101553,31002400
J101556,31002161
J101604,31001621
J101612,31001167
J101647,31002361
J101650,31000844
J101652,31002438
J101706,31001440
J101708,31002462
J101710,31000875
J101719,31000776
J101729,31000033
J101736,31001103
J101748,31002456
J101750,31000927
J101755,31002461
J101757,31000067
J101817,31000203
J101824,31000777
J101833,31001311
J101835,31001841
J101845,31000310
J101854,31001143
J101912,31002184
J101915,31001524
J101957,31001859
J102005,31000301
J102038,31000831
J102045,31001691
J102053,31002247
J102055,31001741
J102057,31000885
J102103,31002343
J102143,31000952
J102206,31000107
J102209,31000795
J102222,31000621
J102257,31000915
J102304,31001367
J102336,31001681
J102345,31002199
J102347,31000514
J102407,31000947
J102409,31001598
J102414,31000259
J102433,31001307
J102439,31001544
J102446,31001889
J102504,31000668
J102515,31001371
J102521,31001595
J102534,31001422
J102602,31000773
J102623,31002060
J102630,31000184
J102655,31000013
J102734,31000279
J102736,31002009
J102739,31000753
J102749,31000296
J102753,31002055
J102834,31002492
J102837,31000267
J102844,31001586
J102849,31000199
J102853,31002141
J102856,31000910
J102918,31000292
J102946,31000819
J103008,31001490
J103032,31001201
J103104,31001592
J103110,31001439
J103116,31002130
J103120,31001803
J103141,31001666
J103144,31000622
J103151,31000093
J103213,31001777
J103215,31002347
J103217,31000416
J103228,31001716
J103237,31001347
J103242,31001534
J103251,31001886
J103320,31000262
J103326,31001092
J103328,31002195
J103339,31000390
J103341,31000303
J103351,31000594
J103353,31001114
J103400,31002422
J103404,31000052
J103406,31000364
J103408,31000432
J103412,31001810
J103414,31002430
J103422,31000466
J103448,31002178
J103453,31001976
J103504,31002442
J103512,31000657
J103529,31001186
J103533,31000846
J103538,31001796
J103547,31000307
J103600,31002078
J103604,31000961
J103615,31002261
J103619,31000864
J103631,31001719
J103653,31000965
J103701,31002481
J103704,31001491
J103716,31000459
J103724,31001292
J103727,31001920
J103731,31001382
J103800,31002383
J103812,31002294
J103839,31000420
J103854,31000661
J103907,31001842
J103924,31000707
J103948,31000426
J103955,31000940
J103959,31001939
J104001,31001366
J104008,31000387
J104029,31000759
J104037,31002447
J104103,31000212
J104115,31000493
J104136,31002451
J104138,31000113
J104140,31000066
J104201,31000343
J104210,31000491
J104216,31001949
J104218,31002164
J104253,31000362
J104311,31001429
J104321,31000749
J104328,31000503
J104330,31001332
J104335,31000231
J104351,31001018
J104404,31001643
J104416,31001261
J104421,31001331
J104439,31000201
J104448,31001936
J104459,31001006
J104502,31001556
J104515,31000729
J104517,31000597
J104537,31002152
J104603,31001492
J104606,31000691
J104617,31002501
J104624,31001645
J104626,31001198
J104628,31000163
J104632,31002421
J104643,31001135
J104649,31001453
J104654,31000897
J104704,31002291
J104714,31001599
J104718,31000630
J104723,31001724
J104729,31001769
J104754,31001379
J104802,31000676
J104809,31002352
J104815,31001312
J104820,31000544
J104835,31001264
J104837,31001116
J104841,31001262
J104846,31002116
J104850,31000572
J104857,31002444
J104859,31002367
J104903,31001212
J104905,31001046
J104921,31002394
J104948,31001844
J105000,31000547
J105002,31000888
J105007,31000891
J105013,31000316
J105017,31001061
J105023,31002437
J105033,31001234
J105039,31000070
J105059,31002214
J105102,31000934
J105123,31000779
J105135,31002168
J105201,31001355
J105203,31000502
J105232,31000280
J105244,31000800
J105246,31002257
J105311,31000807
J105319,31001865
J105321,31000469
J105342,31000732
J105346,31001450
J105348,31001863
J105352,31000563
J105409,31001130
J105411,31001495
J105415,31001434
J105433,31001861
J105439,31000701
J105441,31001928
J105443,31000007
J105447,31001221
J105504,31002089
J105521,31000044
J105531,31002359
J105544,31000591
J105546,31001417
J105549,31001346
J105607,31002232
J105621,31001762
J105623,31002106
J105632,31000144
J105642,31000299
J105700,31000232
J105705,31002373
J105711,31000017
J105719,31002160
J105722,31002330
J105726,31001455
J105801,31002436
J105803,31000470
J105822,31002113
J105835,31001740
J105837,31000228
J105849,31002068
J105858,31001778
J105934,31002487
J105936,31000073
J105942,31000128
J105951,31000368
J110016,31001498
J110018,31002020
J110034,31001335
J110043,31000429
J110051,31000194
J110101,31000156
J110108,31000157
J110117,31001978
J110121,31001197
J110126,31000275
J110145,31000002
J110213,31000130
J110226,31001330
J110316,31000506
J110408,31000422
J110411,31001211
J110413,31000562
J110417,31001735
J110421,31002401
J110425,31001170
J110431,31000087
J110448,31000901
J110530,31002245
J110538,31000578
J110545,31000168
J110550,31001905
J110555,31000688
J110605,31000249
J110628,31001982
J110634,31002268
J110651,31000137
J110656,31000439
J110706,31000949
J110719,31001526
J110736,31001486
J110738,31001314
J110750,31000083
J110759,31002354
J110810,31002417
J110823,31000478
J110834,31002404
J110841,31002170
J110906,31000151
J110910,31000645
J110915,31001766
J110924,31001121
J110938,31001975
J110946,31002356
J111000,31001950
J111003,31002320
J111007,31001662
J111009,31001733
J111011,31000397
J111029,31001411
J111031,31001024
J111038,31000879
J111106,31001912
J111141,31000690
J111150,31002074
J111159,31000731
J111214,31000975
J111218,31000889
J111220,31001887
J111227,31002262
J111245,31002491
J111249,31002231
J111255,31001012
J111301,31000020
J111309,31001026
J111329,31001479
J111355,31000893
J111404,31001449
J111421,31001049
J111447,31002470
J111450,31002382
J111458,31001671
J111508,31000406
J111518,31002248
J111520,31002407
J111543,31002287
J111555,31001466
J111557,31000377
J111603,31001051
J111613,31002318
J111617,31001813
J111619,31000929
J111629,31001727
J111634,31000890
J111640,31002316
J111644,31001713
J111707,31000102
J111740,31000366
J111753,31001770
J111758,31001456
J111805,31000923
J111811,31000342
J111818,31002169
J111823,31001308
J111846,31000627
J111856,31000946
J111918,31002392
J111935,31002075
J111939,31002325
J111950,31001430
J112003,31001973
J112019,31000872
J112028,31002406
J112042,31002159
J112110,31001568
J112124,31000053
J112129,31000244
J112137,31000413
J112146,31000419
J112150,31001610
J112215,31001667
J112241,31001963
J112250,31000190
J112309,31000712
J112325,31001903
J112404,31001723
J112406,31000340
J112417,31002445
J112420,31001351
J112450,31001641
J112505,31000752
J112520,31000833
J112558,31000765
J112603,31001926
J112608,31000921
J112610,31001397
J112614,31000538
J112617,31000817
J112628,31000030
J112630,31001540
J112656,31001083
J112709,31001323
J112715,31000797
J112722,31001876
J112744,31000326
J112747,31001361
J112801,31000438
J112820,31000427
J112829,31002435
J112844,31001989
J112850,31000914
J112854,31001067
J112905,31000958
J112913,31000143
J112916,31000685
J112918,31002315
J112928,31001584
J112934,31000345
J112942,31001322
J112944,31000993
J112948,31001293
J112954,31001280
J112956,31000675
J113039,31000730
J113048,31001189
J113050,31000221
J113057,31000357
J113059,31002043
J113108,31000486
J113131,31001806
J113133,31001864
J113143,31001166
J113152,31001789
J113158,31001751
J113221,31000647
J113223,31000869
J113227,31001646
J113230,31000400
J113243,31000985
J113250,31001469
J113323,31000674
J113334,31001126
J113339,31001205
J113347,31001155
J113420,31000976
J113432,31001203
J113434,31000016
J113437,31001828
J113449,31000718
J113451,31000924
J113453,31001790
J113456,31001408
J113506,31000154
J113508,31001746
J113530,31000960
J113543,31001029
J113551,31001677
J113619,31000972
J113629,31000883
J113632,31000318
J113636,31002045
J113647,31001265
J113653,31000081
J113701,31002018
J113705,31001227
J113712,31002225
J113721,31000069
J113723,31000812
J113727,31001516
J113730,31001413
J113754,31001463
J113758,31002026
J113813,31001763
J113820,31000153
J113907,31002101
J113918,31000333
J113923,31001053
J113925,31001377
J113950,31001774
J114003,31002386
J114008,31000763
J114010,31001245
J114014,31002084
J114019,31001985
J114026,31001458
J114031,31001834
J114033,31000072
J114041,31002193
J114046,31000519
J114048,31000905
J114055,31000496
J114100,31002281
J114107,31000209
J114119,31001210
J114127,31001052
J114133,31001700
J114154,31002003
J114225,31000887
J114306,31000527
J114308,31000766
J114313,31000214
J114315,31002302
J114318,31001826
J114330,31000970
J114337,31002050
J114342,31000881
J114346,31000380
J114353,31001940
J114355,31001532
J114358,31001161
J114403,31002006
J114405,31000482
J114408,31001721
J114420,31000189
J114430,31002441
J114441,31002198
J114443,31002057
J114506,31001231
J114508,31001164
J114518,31002059
J114528,31000593
J114530,31001679
J114537,31002182
J114540,31000115
J114546,31000164
J114612,31001267
J114627,31001033
J114648,31000899
J114700,31000011
J114712,31000550
J114719,31000216
J114735,31001707
J114749,31000589
J114758,31000494
J114809,31002503
J114835,31000374
J114842,31002088
J114905,31000120
J114914,31000287
J114916,31001147
J115008,31002434
J115015,31001015
J115018,31001387
J115026,31001513
J115031,31001824
J115041,31002013
J115048,31000131
J115118,31001459
J115124,31002312
J115127,31002004
J115136,31001066
J115200,31000205
J115216,31000283
J115234,31000820
J115253,31000994
J115304,31001609
J115308,31002165
J115310,31000694
J115314,31000613
J115327,31000750
J115334,31000588
J115347,31000686
J115405,31002238
J115418,31002142
J115422,31002177
J115448,31001358
J115502,31001149
J115504,31001045
J115512,31001242
J115517,31001969
J115520,31002134
J115522,31002064
J115528,31001634
J115530,31000624
J115545,31000119
J115547,31001404
J115549,31000064
J115552,31001481
J115554,31001672
J115644,31002194
J115651,31000475
J115658,31001693
J115700,31000734
J115706,31000906
J115727,31002311
J115734,31000611
J115738,31000192
J115808,31000346
J115815,31000160
J115823,31000325
J115844,31002375
J115855,31002377
J115901,31002280
J115905,31002299
J115907,31002243
J115909,31001374
J115911,31000585
J115918,31000918
J115923,31002371
J115933,31002136
J115935,31002396
J115950,31002252
J120010,31002107
J120103,31002419
J120124,31001258
J120131,31001848
J120134,31001849
J120252,31000603
J120256,31000289
J120308,31000425
J120310,31000446
J120316,31001835
J120335,31000200
J120338,31000273
J120354,31002292
J120357,31001142
J120409,31001551
J120431,31000306
J120437,31002131
J120442,31000546
J120450,31001554
J120452,31001022
J120455,31000722
J120512,31002389
J120522,31000121
J120546,31002213
J120619,31000497
J120621,31000226
J120634,31000794
J120643,31001505
J120704,31000629
J120726,31000370
J120734,31000150
J120742,31001345
J120750,31002500
J120816,31001990
J120823,31002092
J120844,31001845
J120922,31002322
J120924,31000774
J120928,31000500
J120937,31001393
J120945,31001059
J121006,31001712
J121027,31001362
J121105,31001141
J121116,31001593
J121131,31000080
J121146,31001958
J121158,31000220
J121230,31001910
J121300,31001150
J121323,31000813
J121347,31001501
J121358,31000022
J121412,31000554
J121416,31002118
J121418,31000152
J121422,31001290
J121450,31002204
J121452,31000989
J121454,31000430
J121459,31002197
J121507,31001295
J121516,31000114
J121558,31001642
J121603,31001175
J121623,31001528
J121628,31001013
J121649,31001959
J121658,31000658
J121700,31001349
J121704,31002066
J121706,31001195
J121720,31000861
J121728,31000733
J121745,31000703
J121747,31002223
J121749,31000828
J121842,31002051
J121845,31001407
J121847,31001703
J121856,31001073
J121915,31000347
J121921,31001224
J121925,31000395
J121928,31000700
J121935,31000315
J121941,31000327
J121952,31000699
J121959,31002067
J122041,31001206
J122049,31002062
J122056,31001838
J122114,31000252
J122116,31001944
J122118,31000799
J122124,31000537
J122137,31000757
J122155,31001497
J122213,31001027
J122220,31001122
J122224,31000350
J122246,31000522
J122249,31002424
J122259,31001162
J122331,31000507
J122442,31001244
J122452,31002453
J122503,31001802
J122515,31001882
J122518,31002306
J122520,31002218
J122524,31000736
J1226-0,31001531
J122610,31002069
J122635,31000780
J122638,31000723
J122656,31001445
J122659,31000147
J122706,31001825
J122712,31000255
J122717,31000202
J122721,31001918
J122728,31001765
J122732,31000823
J122757,31002145
J122803,31000984
J122806,31001340
J122818,31002449
J122821,31000394
J122832,31000472
J122837,31000664
J122843,31000250
J122854,31001075
J122931,31000785
J122934,31001573
J123047,31000134
J123055,31002341
J123111,31000133
J123230,31000907
J123235,31002150
J123246,31001870
J123249,31000693
J123303,31000909
J123345,31001761
J123352,31001682
J123405,31001031
J123412,31000711
J123432,31002270
J123435,31000574
J123440,31002117
J123443,31001289
J123450,31000488
J123452,31000951
J123454,31000082
J123458,31001577
J123528,31001418
J123540,31000796
J123546,31002331
J123555,31000709
J123602,31002015
J123628,31002097
J123658,31002203
J123708,31000096
J123726,31001398
J123746,31001725
J123748,31000241
J123753,31001654
J123828,31000320
J123831,31000097
J123837,31001054
J123850,31000713
J123907,31000605
J123940,31002443
J123947,31001694
J123958,31000801
J124007,31000737
J124023,31000451
J124028,31000725
J124046,31002008
J124051,31000242
J124058,31002269
J124100,31002017
J124109,31001576
J124126,31000990
J124152,31002209
J124201,31002459
J124203,31000920
J124207,31001336
J124215,31000265
J124219,31000378
J124224,31001775
J124236,31001675
J124253,31000848
J124257,31001041
J124306,31001601
J124327,31001152
J124329,31000898
J124358,31001350
J124409,31001992
J124449,31000851
J124451,31000295
J124504,31002411
J124508,31000359
J124526,31000788
J124530,31000616
J124538,31002187
J124611,31000866
J124630,31000935
J124635,31001313
J124646,31000912
J124654,31001069
J124715,31001057
J124722,31002221
J124727,31001558
J124730,31001894
J124733,31001993
J124744,31001363
J124749,31000756
J124753,31000886
J124813,31001058
J124830,31001089
J124837,31001399
J124926,31000054
J124930,31001603
J124933,31001625
J124942,31002174
J124949,31001929
J125011,31000127
J125016,31001297
J125023,31001943
J125029,31000863
J125031,31001485
J125049,31001055
J125101,31002276
J125111,31002460
J125122,31002502
J125149,31001047
J125209,31000140
J125213,31001549
J125216,31001165
J125227,31000356
J125243,31001163
J125245,31002497
J125247,31001507
J125254,31002128
J125302,31001462
J125316,31001805
J125350,31000874
J125403,31001127
J125428,31000035
J125449,31001287
J125532,31002335
J125544,31002149
J125629,31001869
J125634,31002244
J125641,31002188
J125650,31000328
J125657,31002504
J125713,31000043
J125716,31002296
J125721,31000511
J125727,31000665
J125741,31001032
J125824,31000745
J125833,31001005
J125843,31000061
J125853,31001955
J125903,31000108
J125923,31000743
J125925,31000186
J125927,31000565
J125929,31001657
J125938,31000982
J125944,31001240
J125949,31000955
J125956,31000367
J125990,31002058
J130001,31001816
J130022,31001352
J130026,31001924
J130037,31002022
J130039,31002260
J130045,31000240
J130116,31001025
J130125,31000767
J130155,31000268
J130203,31001525
J130209,31000471
J130222,31000467
J130237,31001843
J130241,31002029
J130247,31001098
J130253,31001392
J130256,31000399
J130302,31002090
J130305,31002286
J130322,31000217
J130330,31001783
J130332,31001530
J130334,31002180
J130343,31001582
J130401,31002028
J130403,31000963
J130451,31001750
J130510,31002206
J130518,31001380
J130535,31001011
J130542,31000215
J130554,31001620
J130602,31000095
J130616,31001343
J130621,31002098
J130650,31000566
J130709,31000706
J130711,31001930
J130714,31000058
J130719,31001207
J130735,31001961
J130759,31001268
J130810,31001701
J130818,31002488
J130828,31001572
J130832,31000716
J130835,31001078
J130842,31000050
J130854,31000504
J130900,31002380
J130931,31000148
J130944,31001517
J131004,31001538
J131025,31001074
J131034,31000672
J131037,31001589
J131047,31001427
J131107,31000485
J131113,31001624
J131124,31000573
J131128,31002080
J131142,31002278
J131204,31000442
J131208,31001527
J131221,31000480
J131228,31000900
J131232,31000172
J131240,31000545
J131245,31001237
J131252,31001611
J131304,31001369
J131315,31000762
J131324,31001270
J131401,31001965
J131450,31002275
J131505,31002237
J131509,31002337
J131520,31002321
J131549,31002138
J131551,31000204
J131553,31001467
J131559,31001133
J131618,31000697
J131624,31001878
J131646,31002201
J131656,31001255
J131702,31000351
J131704,31001722
J131706,31000654
J131712,31001546
J131716,31001219
J131718,31002041
J131744,31000742
J131747,31002175
J131753,31000646
J131757,31000944
J131802,31001100
J131808,31000631
J131842,31000839
J131852,31000810
J131854,31000036
J131859,31001109
J131916,31002418
J131948,31001931
J132009,31000391
J132012,31000830
J132024,31000530
J132037,31001228
J132048,31000634
J132052,31000518
J132103,31000860
J132106,31002466
J132144,31001737
J132149,31001476
J132152,31001873
J132216,31000196
J132222,31001076
J132226,31001299
J132256,31001536
J132258,31001953
J132309,31001472
J132328,31002473
J132401,31000598
J132418,31000434
J132427,31002049
J132458,31000618
J132525,31000964
J132532,31001833
J132546,31002304
J132557,31000401
J132559,31000523
J132601,31001952
J132605,31002242
J132611,31001420
J132617,31000596
J132635,31000969
J132712,31000615
J132721,31001113
J132735,31001758
J132737,31001097
J132740,31001784
J132746,31001259
J132750,31001070
J132754,31001431
J132758,31000197
J132814,31001932
J132823,31001895
J132907,31001337
J132918,31000501
J132946,31002229
J133011,31002496
J133013,31001731
J133015,31000557
J133023,31002362
J133030,31000091
J133041,31001094
J133049,31000836
J133052,31000302
J133111,31000625
J133113,31001444
J133119,31001893
J133121,31001171
J133128,31000281
J133150,31000853
J133157,31001579
J133207,31001088
J133210,31000365
J133218,31001356
J133222,31002112
J133234,31001004
J133241,31002457
J133245,31000332
J133250,31001341
J133252,31002010
J133259,31000348
J133335,31000185
J133358,31001585
J133417,31000755
J133419,31000508
J133440,31001919
J133458,31001388
J133513,31002290
J133521,31001215
J133525,31001971
J133529,31002137
J133537,31001901
J133553,31002176
J133557,31000560
J133613,31000174
J133632,31000741
J133638,31001437
J133651,31000950
J133653,31000161
J133833,31002104
J133857,31001080
J133906,31002376
J133913,31002123
J133923,31002336
J133931,31001785
J133936,31001612
J133951,31001281
J133957,31001608
J134006,31000375
J134022,31000986
J134024,31002171
J134096,31001957
J134102,31000942
J134107,31000571
J134118,31001272
J134123,31001079
J134132,31000126
J134136,31001125
J134141,31002087
J134143,31000099
J134145,31000198
J134216,31001847
J134242,31001885
J134301,31001017
J134306,31000838
J134312,31000014
J134323,31000476
J134330,31000178
J134333,31001743
J134349,31000643
J134354,31001687
J134401,31000747
J134405,31000790
J134407,31001415
J134414,31001623
J134431,31001140
J134440,31002183
J134446,31000088
J134459,31001877
J134527,31001578
J134534,31000558
J134540,31000294
J134610,31000312
J134618,31000516
J134629,31001204
J134637,31000125
J134652,31002096
J134654,31000437
J134702,31002230
J134716,31001446
J134730,31000590
J134732,31001587
J134735,31000726
J134800,31000405
J134833,31000330
J134851,31001511
J134914,31000012
J134939,31000109
J134949,31000617
J134951,31000440
J135031,31002463
J135036,31001139
J135038,31000021
J135046,31001987
J135100,31001881
J135129,31001373
J135141,31000680
J135155,31000586
J135204,31002122
J135214,31001218
J135220,31002440
J135230,31000878
J135245,31000103
J135250,31000101
J135301,31002127
J135304,31001184
J135306,31002349
J135346,31001659
J135355,31001008
J135402,31002207
J135406,31001256
J135411,31000042
J135422,31000792
J135449,31001900
J135504,31002370
J135508,31001489
J135526,31000977
J135533,31002313
J135540,31002047
J135543,31001757
J135554,31002284
J135559,31001960
J135623,31002391
J135626,31002298
J135629,31000623
J135642,31001359
J135653,31002228
J135703,31000513
J135705,31002346
J135723,31001354
J135807,31001764
J135809,31000489
J135825,31002477
J135827,31000653
J135836,31001523
J135852,31001342
J135908,31001602
J135910,31000529
J140012,31000455
J140019,31000248
J140050,31000943
J140053,31001792
J140112,31000510
J140121,31000074
J140133,31002358
J140135,31000282
J140154,31001728
J140200,31002454
J140215,31001618
J140244,31001547
J140246,31001696
J140249,31002215
J140308,31000525
J140322,31001190
J140336,31002033
J140341,31000945
J140343,31002301
J140353,31000758
J140418,31002166
J140514,31002154
J140521,31000930
J140524,31002234
J140545,31001552
J140555,31002489
J140600,31002011
J140602,31000138
J140608,31001934
J140642,31000526
J140717,31001922
J140720,31001854
J140722,31000815
J140739,31001325
J140741,31000065
J140750,31000728
J140752,31000931
J140810,31001705
J140816,31000638
J140823,31001771
J140831,31000141
J140843,31000825
J140912,31001569
J140918,31002429
J140932,31001742
J141001,31001664
J141004,31001036
J141007,31000925
J141015,31000639
J141017,31000239
J141019,31000106
J141021,31001630
J141032,31002348
J141038,31000263
J141043,31002120
J141046,31001247
J141055,31001405
J141104,31001706
J141137,31001890
J141150,31000235
J141156,31000360
J141204,31001964
J141218,31001424
J141220,31001640
J141239,31000118
J141250,31002105
J141252,31001567
J141316,31001788
J141319,31002467
J141322,31001521
J141332,31000462
J141342,31001580
J141425,31001702
J141434,31002374
J141438,31000704
J141451,31001108
J141502,31002433
J141514,31000222
J141609,31001956
J141611,31000811
J141615,31002111
J141633,31001561
J141637,31000816
J141647,31001858
J141728,31002189
J141740,31001759
J141807,31000352
J141812,31000124
J141832,31001065
J141848,31001365
J141857,31000369
J141931,31001539
J142018,31000933
J142026,31001023
J142038,31000962
J142055,31000679
J142110,31002158
J142114,31000304
J142117,31001734
J142119,31000298
J142136,31000293
J142138,31002323
J142200,31001381
J142214,31001441
J142234,31002044
J142239,31000532
J142241,31001426
J142247,31002405
J142306,31000411
J142327,31000353
J142335,31001739
J142349,31002172
J142355,31001500
J142400,31001148
J142414,31000916
J142438,31001983
J142443,31001158
J142506,31001820
J142520,31001000
J142528,31002379
J142533,31000418
J142535,31002366
J142547,31000410
J142603,31001179
J142617,31000187
J142624,31002037
J142631,31002095
J142649,31000270
J142653,31002303
J142701,31000059
J142800,31001748
J142814,31002475
J142822,31001594
J142826,31000567
J142838,31000671
J142845,31000727
J142847,31000666
J142858,31002046
J142910,31002277
J142918,31000599
J142923,31001457
J142937,31000721
J142941,31000274
J142951,31001102
J143002,31000256
J143040,31001214
J143057,31002053
J143107,31002081
J143110,31001196
J143123,31001942
J143127,31002196
J143133,31000229
J143140,31001613
J143200,31002403
J143202,31000089
J143204,31000032
J143234,31000735
J143245,31002220
J143320,31000650
J143336,31000579
J143345,31001357
J143359,31000473
J143421,31000290
J143429,31000436
J143447,31000932
J143455,31000689
J143505,31000417
J143513,31001082
J143517,31000331
J143525,31002295
J143546,31000715
J143557,31001815
J143605,31002499
J143614,31001317
J143626,31002156
J143628,31000234
J143639,31000407
J143649,31000246
J143702,31000695
J143704,31001316
J143706,31000659
J143718,31002086
J143740,31001968
J143751,31002387
J143819,31002309
J143841,31001468
J143845,31002297
J143902,31001786
J143916,31000937
J143918,31001134
J143922,31001635
J143933,31000739
J143946,31001506
J144004,31000784
J144024,31001339
J144038,31001807
J144057,31000606
J144103,31001222
J144107,31002032
J144115,31001962
J144120,31001660
J144131,31001710
J144135,31001698
J144153,31000363
J144203,31000824
J144218,31000373
J144228,31000277
J144303,31000079
J144316,31001266
J144326,31000850
J144329,31001648
J144401,31001533
J144408,31001019
J144420,31002384
J144422,31000814
J144426,31000535
J144434,31002264
J144436,31002414
J144447,31000959
J144450,31000117
J144454,31002353
J144519,31001423
J144530,31000041
J144543,31002202
J144546,31000464
J144553,31001110
J144605,31000372
J144621,31000902
J144632,31000183
J144636,31001154
J144646,31000999
J144704,31000159
J144725,31001090
J144727,31000649
J144732,31001508
J144739,31000772
J144743,31001729
J144746,31001409
J144751,31001182
J144822,31000354
J144838,31000447
J144845,31001791
J144855,31000038
J144902,31002448
J144913,31000040
J144938,31000056
J144944,31002258
J144956,31000549
J145040,31001038
J145129,31001412
J145131,31002319
J145145,31000821
J145155,31000481
J145203,31001911
J145208,31002485
J145211,31000555
J145225,31000581
J145238,31001518
J145246,31000787
J145310,31002327
J145313,31002125
J145316,31000539
J145318,31001419
J145320,31002129
J145322,31001988
J145335,31001874
J145337,31000048
J145349,31002249
J145359,31002071
J145406,31000051
J145416,31002147
J145424,31001840
J145426,31000822
J145440,31000868
J145452,31001512
J145510,31002416
J145512,31002103
J145523,31002498
J145535,31001629
J145555,31001278
J145604,31001562
J145615,31001111
J145619,31000636
J145632,31001370
J145634,31000856
J145645,31001106
J145659,31001564
J145706,31002272
J145715,31000388
J145717,31001226
J145735,31002077
J145739,31001720
J145749,31001755
J145753,31002205
J145757,31001581
J145759,31000465
J145805,31000384
J145825,31002241
J145838,31001484
J145844,31002065
J145846,31002250
J145848,31001652
J145851,31001096
J145916,31000997
J145931,31000415
J145937,31001837
J145939,31002390
J145944,31001628
J150020,31002378
J150026,31001868
J150036,31002001
J150044,31001626
J150048,31001202
J150109,31000656
J150112,31001452
J150131,31000049
J150135,31001302
J150137,31000509
J150216,31000344
J150234,31000832
J150306,31002038
J150318,31001811
J150320,31001622
J150325,31000349
J150341,31000536
J150407,31000170
J150418,31000867
J150444,31001282
J150515,31001948
J150533,31000738
J150539,31000271
J150606,31001904
J150625,31001827
J150627,31000702
J150629,31000238
J150635,31001548
J150637,31001529
J150656,31001799
J150700,31000552
J150704,31001002
J150737,31001156
J150745,31000180
J150754,31000818
J150805,31001704
J150807,31000561
J150818,31000188
J150827,31000182
J150836,31000620
J150853,31000575
J150859,31000520
J150904,31000626
J150921,31000453
J150944,31001745
J150951,31001617
J151021,31001699
J151035,31001925
J151045,31001238
J151047,31000396
J151057,31001908
J151102,31000835
J151106,31000084
J151125,31000710
J151141,31000243
J151200,31002219
J151204,31002151
J151231,31000409
J151242,31001276
J151248,31000809
J151250,31000461
J151300,31002192
J151303,31001651
J151311,31000843
J151319,31002042
J151325,31002372
J151332,31000337
J151341,31000948
J151348,31000760
J151353,31001515
J151359,31001616
J151405,31001099
J151416,31001793
J151429,31000974
J151431,31000857
J151433,31001213
J151503,31000670
J151516,31001298
J151518,31000254
J151520,31001482
J151530,31002217
J151538,31000981
J151548,31000385
J151601,31000227
J151610,31001836
J151615,31000521
J151643,31001400
J151645,31001303
J151718,31001945
J151720,31001514
J151733,31001200
J151757,31001747
J151804,31001233
J151811,31001927
J151813,31002025
J151817,31002458
J151838,31002478
J151900,31000911
J151902,31000681
J151909,31002271
J151920,31002397
J151940,31001559
J152006,31000176
J152014,31000210
J152031,31000882
J152034,31002148
J152044,31001157
J152106,31002365
J152111,31002115
J152117,31002464
J152143,31000987
J152146,31001050
J152218,31000908
